BldgArea,BldgDepth,BuiltFAR,CommFAR,FacilFAR,LotArea,LotDepth,NumBldgs,NumFloors,OfficeArea,ResArea,ResidFAR,RetailArea,Age,Period,ComplaintType
30648.0,98.0,4.82,6.0,6.5,6363.0,112.0,1.0,6.0,6072.0,30648.0,6.02,2320.0,51.0,83.0,0
76036.25,80.0,4.72,6.0,6.5,16942.0,126.93,1.0,11.0,6072.0,7650.0,6.02,2320.0,69.0,101.0,2
61356.0,86.0,4.38,6.0,6.5,14000.0,103.25,1.0,6.0,6072.0,31531.0,6.02,2320.0,62.0,95.0,1
76036.25,124.0,10.37,6.0,6.5,16942.0,126.93,1.0,12.0,6072.0,7650.0,6.02,2320.0,18.0,50.0,0
48582.0,180.0,4.21,6.0,6.5,11530.0,126.93,1.0,6.0,6072.0,31531.0,6.02,2320.0,60.0,93.0,1
20000.0,90.0,3.76,6.0,6.5,5325.0,103.25,1.0,5.0,6072.0,20000.0,6.02,2320.0,78.0,110.0,0
76036.25,103.0,7.61,6.0,6.5,12940.0,103.92,1.0,12.0,6072.0,7650.0,6.02,2320.0,-26.0,6.0,3
28100.0,88.0,3.14,6.0,6.5,8940.0,103.25,1.0,5.0,6072.0,28100.0,6.02,2320.0,68.0,105.0,1
76036.25,62.0,10.37,6.0,6.5,16942.0,126.93,1.0,12.0,6072.0,7650.0,6.02,2320.0,18.0,50.0,1
44442.0,160.0,3.84,6.0,6.5,11583.0,126.93,1.0,6.0,6072.0,31531.0,6.02,2320.0,56.0,90.0,0
76036.25,60.0,4.95,6.0,6.5,16942.0,60.0,1.0,10.0,6072.0,7650.0,6.02,2320.0,14.0,46.0,3
76036.25,83.0,4.79,6.0,6.5,16942.0,85.0,1.0,6.0,6072.0,31531.0,6.02,2320.0,46.0,79.0,0
25755.0,108.0,1.93,6.0,6.5,13331.0,126.93,1.0,5.0,6072.0,25755.0,6.02,2320.0,67.0,100.0,0
24900.0,124.0,3.92,6.0,6.5,6350.0,125.25,1.0,5.0,6072.0,24900.0,6.02,2320.0,68.0,100.0,1
17705.0,100.0,4.29,6.0,6.5,4125.0,77.58,1.0,5.0,6072.0,17705.0,6.02,2320.0,68.0,100.0,0
49710.0,133.0,3.9,6.0,6.5,12736.0,126.93,1.0,5.0,6072.0,31531.0,6.02,1990.0,67.0,98.0,2
40720.0,80.0,3.49,6.0,6.5,11670.0,97.25,1.0,5.0,6072.0,31531.0,6.02,2320.0,58.0,98.0,2
40720.0,80.0,3.49,6.0,6.5,11670.0,97.25,1.0,5.0,6072.0,31531.0,6.02,2320.0,67.0,98.0,2
48199.0,178.33,4.43,6.0,6.5,10878.0,126.93,1.0,5.0,900.0,31531.0,6.02,2320.0,66.0,98.0,3
37785.0,71.0,3.2,6.0,6.5,11800.0,81.0,1.0,5.0,1300.0,31531.0,6.02,2320.0,68.0,100.0,3
44156.0,78.0,3.78,6.0,6.5,11670.0,97.25,1.0,6.0,6072.0,31531.0,6.02,2320.0,69.0,100.0,0
44156.0,80.0,3.78,6.0,6.5,11670.0,97.25,1.0,6.0,6072.0,31531.0,6.02,2320.0,72.0,103.0,2
37170.0,98.0,3.83,6.0,6.5,9694.0,110.0,1.0,5.0,6072.0,31531.0,6.02,1000.0,68.0,100.0,0
32185.0,33.0,5.55,6.0,6.5,5801.0,42.0,1.0,6.0,600.0,31185.0,6.02,2320.0,72.0,104.0,2
36125.0,46.0,4.9,6.0,6.5,7375.0,54.0,1.0,6.0,6072.0,31531.0,6.02,2320.0,68.0,102.0,0
2360.0,40.0,0.01,6.0,6.5,16942.0,126.93,1.0,1.0,6072.0,7650.0,4.0,2320.0,37.0,60.0,0
70980.0,146.0,4.98,6.0,6.5,14254.0,126.93,1.0,6.0,6072.0,31531.0,6.02,2320.0,62.0,96.0,0
35200.0,74.0,3.99,6.0,6.5,8820.0,90.0,1.0,5.0,6072.0,31531.0,6.02,2320.0,63.0,94.0,1
59805.0,124.0,4.68,6.0,6.5,12789.0,126.93,1.0,6.0,6072.0,31531.0,6.02,2320.0,90.0,95.0,4
76036.25,183.0,5.33,6.0,6.5,15334.0,126.93,1.0,6.0,6072.0,31531.0,6.02,2320.0,65.0,97.0,0
76036.25,183.0,4.77,6.0,6.5,16942.0,126.93,1.0,6.0,6072.0,31531.0,6.02,2320.0,65.0,97.0,1
52326.0,87.0,4.65,6.0,6.5,11260.0,90.08,1.0,6.0,6072.0,31531.0,6.02,2320.0,63.0,95.0,0
35200.0,74.0,3.99,6.0,6.5,8820.0,90.0,1.0,5.0,6072.0,31531.0,6.02,2320.0,62.0,94.0,1
64518.0,136.0,4.83,6.0,6.5,13350.0,126.93,1.0,6.0,6072.0,31531.0,6.02,2320.0,66.0,100.0,0
53526.0,60.0,4.82,6.0,6.5,11097.0,63.17,1.0,6.0,6072.0,31531.0,6.02,2320.0,58.0,96.0,3
54562.0,60.0,5.01,6.0,6.5,10890.0,60.5,1.0,6.0,6072.0,31531.0,6.02,2320.0,64.0,96.0,0
67740.0,53.0,5.23,6.0,6.5,12948.0,60.0,1.0,6.0,6072.0,31531.0,6.02,2320.0,61.0,96.0,1
9401.0,77.0,3.6,6.0,6.5,16942.0,100.0,1.0,5.0,6072.0,7650.0,4.0,2320.0,78.0,110.0,1
9401.0,77.0,3.6,6.0,6.5,16942.0,68.75,1.0,5.0,6072.0,7650.0,6.02,2320.0,78.0,110.0,1
1000.0,40.0,3.6,6.0,6.5,16942.0,100.0,1.0,1.0,6072.0,7650.0,4.0,2320.0,18.0,50.0,4
76036.25,183.0,5.12,6.0,6.5,16942.0,126.93,1.0,6.0,6072.0,7650.0,6.02,2320.0,-7.0,25.0,1
9401.0,77.0,3.6,6.0,6.5,15875.0,126.93,1.0,5.0,6072.0,7650.0,6.02,2320.0,78.0,110.0,1
9401.0,77.0,3.6,6.0,6.5,16942.0,100.0,1.0,5.0,6072.0,7650.0,6.02,2320.0,78.0,110.0,0
14910.0,125.0,1.0,6.0,6.5,14910.0,123.58,1.0,1.0,6072.0,7650.0,3.44,2320.0,17.0,40.0,2
36306.0,88.0,4.88,6.0,6.5,7433.0,95.0,1.0,6.0,6072.0,31531.0,6.02,2320.0,66.0,98.0,1
1780.0,64.0,0.17,6.0,6.5,10567.0,126.93,1.0,1.0,6072.0,7650.0,6.02,2320.0,4.0,36.0,0
17100.0,90.0,1.0,6.0,6.5,16942.0,90.0,1.0,1.0,6072.0,7650.0,3.44,2320.0,88.0,120.0,1
69906.0,95.0,4.78,6.0,6.5,14636.0,95.0,1.0,6.0,6072.0,31531.0,6.02,2320.0,66.0,98.0,2
10140.0,98.0,0.9,6.0,6.5,11310.0,125.0,1.0,1.0,6072.0,7650.0,6.02,2320.0,62.0,94.0,1
32886.0,84.0,4.38,6.0,6.5,7500.0,100.0,1.0,6.0,6072.0,31531.0,3.44,2320.0,46.0,81.0,4
2500.0,100.0,1.0,6.0,6.5,2500.0,100.0,1.0,1.0,6072.0,7650.0,3.44,2320.0,49.0,81.0,0
32053.0,87.0,4.27,6.0,6.5,7500.0,100.0,1.0,6.0,6072.0,27000.0,3.44,2320.0,79.0,110.0,0
44081.0,90.0,4.66,6.0,6.5,9450.0,100.0,1.0,6.0,6072.0,31531.0,3.44,2320.0,83.0,114.0,1
51600.0,122.0,4.4,6.0,6.5,11736.0,126.93,1.0,6.0,6072.0,31531.0,6.02,2320.0,66.0,99.0,1
30020.0,86.0,3.62,6.0,6.5,8298.0,100.0,1.0,5.0,6072.0,30020.0,6.02,2320.0,68.0,103.0,1
30020.0,86.0,3.62,6.0,6.5,8292.0,100.0,1.0,5.0,6072.0,30020.0,6.02,2320.0,68.0,103.0,0
30020.0,86.0,3.62,6.0,6.5,8292.0,100.0,1.0,5.0,6072.0,30020.0,6.02,2320.0,68.0,103.0,1
30020.0,86.0,3.62,6.0,6.5,8292.0,100.0,1.0,5.0,6072.0,30020.0,6.02,2320.0,68.0,103.0,1
70920.0,155.0,4.7,6.0,6.5,15093.0,126.93,1.0,6.0,6072.0,31531.0,6.02,2320.0,65.0,98.0,4
68752.0,151.0,4.68,6.0,6.5,14702.0,125.17,1.0,6.0,6072.0,31531.0,6.02,2320.0,65.0,98.0,0
23380.0,82.0,3.44,6.0,6.5,6792.0,95.0,1.0,5.0,6072.0,23380.0,6.02,2320.0,73.0,104.0,3
23380.0,82.0,3.44,6.0,6.5,6793.0,95.0,1.0,5.0,6072.0,23380.0,6.02,2320.0,60.0,104.0,4
23550.0,83.0,3.47,6.0,6.5,6793.0,95.0,1.0,5.0,6072.0,23550.0,6.02,2320.0,72.0,104.0,2
34386.0,83.0,4.58,6.0,6.5,7500.0,95.0,1.0,5.0,6072.0,31531.0,6.02,2320.0,49.0,81.0,0
54220.0,114.0,4.45,6.0,6.5,12188.0,125.0,1.0,6.0,6072.0,31531.0,6.02,2320.0,53.0,90.0,1
48298.0,94.0,4.91,6.0,6.5,9830.0,100.0,1.0,6.0,6072.0,31531.0,6.02,2320.0,56.0,100.0,4
50802.0,83.0,4.28,6.0,6.5,11883.0,95.0,1.0,6.0,6072.0,31531.0,6.02,2320.0,66.0,98.0,0
26005.0,83.0,3.56,6.0,6.5,7315.0,95.0,1.0,5.0,6072.0,26005.0,6.02,2320.0,73.0,106.0,2
26005.0,83.0,3.56,6.0,6.5,7315.0,95.0,1.0,5.0,6072.0,26005.0,6.02,2320.0,73.0,106.0,1
53357.0,125.0,4.82,6.0,6.5,11065.0,126.93,1.0,6.0,6072.0,31531.0,6.02,2320.0,65.0,98.0,1
56999.0,95.0,5.15,6.0,6.5,11078.0,100.14,1.0,6.0,6072.0,31531.0,6.02,2320.0,64.0,98.0,1
22585.0,82.0,3.64,6.0,6.5,6206.0,95.0,1.0,5.0,6072.0,22585.0,6.02,2320.0,68.0,100.0,0
22585.0,82.0,3.64,6.0,6.5,6206.0,95.0,1.0,5.0,6072.0,22585.0,6.02,2320.0,68.0,100.0,3
22585.0,82.0,3.64,6.0,6.5,6206.0,95.0,1.0,5.0,6072.0,22585.0,6.02,2320.0,69.0,100.0,1
17015.0,81.0,3.58,6.0,6.5,4750.0,95.0,1.0,5.0,6072.0,17015.0,6.02,2320.0,71.0,104.0,0
50412.0,110.0,4.41,6.0,6.5,11429.0,118.0,1.0,6.0,6072.0,31531.0,6.02,2320.0,70.0,105.0,2
72294.0,150.0,4.59,6.0,6.5,15741.0,126.93,1.0,6.0,800.0,31531.0,6.02,2320.0,70.0,102.0,0
25400.0,85.0,3.48,6.0,6.5,7294.0,97.25,1.0,5.0,6072.0,25400.0,6.02,2320.0,71.0,103.0,2
25400.0,85.0,3.48,6.0,6.5,7294.0,97.25,1.0,5.0,6072.0,25400.0,6.02,2320.0,71.0,103.0,0
64816.0,145.0,4.69,6.0,6.5,13822.0,126.93,1.0,6.0,6072.0,31531.0,6.02,2320.0,64.0,96.0,3
64896.0,152.0,4.69,6.0,6.5,13831.0,126.93,1.0,6.0,6072.0,31531.0,6.02,2320.0,65.0,100.0,1
25400.0,85.0,3.48,6.0,6.5,7294.0,97.25,1.0,5.0,6072.0,25400.0,6.02,2320.0,90.0,103.0,3
25400.0,85.0,3.48,6.0,6.5,7294.0,97.25,1.0,5.0,6072.0,25400.0,6.02,2320.0,71.0,103.0,2
68240.0,147.0,4.71,6.0,6.5,14478.0,126.93,1.0,6.0,1000.0,31531.0,6.02,2320.0,68.0,100.0,1
76036.25,157.0,9.93,6.0,6.5,7900.0,126.93,1.0,12.0,6072.0,31531.0,6.02,2315.0,59.0,94.0,1
35175.0,150.17,2.77,6.0,6.5,12700.0,126.93,1.0,4.0,6072.0,7650.0,6.02,2320.0,26.0,94.0,1
47580.0,105.0,8.78,6.0,6.5,5422.0,117.0,1.0,12.0,6072.0,31531.0,6.02,2315.0,61.0,94.0,0
76036.25,150.0,2.36,6.0,6.5,16942.0,126.93,1.0,5.0,6072.0,7650.0,6.02,2320.0,42.0,74.0,1
76036.25,110.0,4.63,6.0,6.5,16548.0,121.0,1.0,6.0,6072.0,31531.0,6.02,2320.0,63.0,96.0,0
41670.0,100.0,3.75,6.0,6.5,11120.0,111.17,1.0,5.0,6072.0,31531.0,6.02,2320.0,65.0,97.0,2
41670.0,90.0,4.07,6.0,6.5,10230.0,102.25,1.0,6.0,6072.0,31531.0,6.02,2320.0,63.0,97.0,0
76036.25,105.0,4.34,6.0,6.5,16942.0,118.42,1.0,6.0,6072.0,31531.0,6.02,2320.0,59.0,91.0,1
35950.0,78.0,3.2,6.0,6.5,11250.0,90.0,1.0,5.0,6072.0,31531.0,6.02,2320.0,63.0,95.0,1
9104.0,102.0,1.0,6.0,6.5,9110.0,100.0,1.0,1.0,6072.0,7650.0,6.02,2320.0,72.0,100.0,0
43994.0,95.0,4.72,6.0,6.5,9313.0,104.58,1.0,6.0,6072.0,31531.0,6.02,2320.0,63.0,95.0,0
45760.0,75.0,4.07,6.0,6.5,11250.0,90.0,1.0,6.0,6072.0,31531.0,6.02,2320.0,56.0,96.0,0
34490.0,88.0,3.45,6.0,6.5,10000.0,100.0,1.0,5.0,6072.0,31531.0,6.02,2320.0,51.0,90.0,0
70436.0,136.0,4.7,6.0,6.5,15000.0,126.93,1.0,6.0,6072.0,31531.0,6.02,2320.0,63.0,100.0,1
71896.0,144.0,4.63,6.0,6.5,15520.0,126.93,1.0,6.0,6072.0,31531.0,6.02,2320.0,61.0,95.0,1
42177.0,86.0,4.22,6.0,6.5,10000.0,100.0,1.0,6.0,6072.0,31531.0,6.02,2320.0,55.0,90.0,2
32540.0,74.0,3.62,6.0,6.5,9000.0,90.0,1.0,5.0,6072.0,31531.0,6.02,2320.0,63.0,95.0,1
76036.25,100.0,5.19,6.0,6.5,15000.0,126.93,1.0,6.0,6072.0,31531.0,6.02,2320.0,61.0,95.0,1
76036.25,153.0,4.61,6.0,6.5,16675.0,126.93,1.0,6.0,6072.0,31531.0,6.02,2320.0,50.0,90.0,0
29910.0,86.0,2.97,6.0,6.5,10067.0,97.42,1.0,5.0,6072.0,29910.0,6.02,2320.0,64.0,96.0,3
57990.0,110.0,4.64,6.0,6.5,12500.0,125.0,1.0,6.0,1500.0,31531.0,3.44,1490.0,58.0,90.0,3
17800.0,85.0,3.56,6.0,6.5,5000.0,100.0,1.0,5.0,6072.0,17800.0,3.44,2320.0,72.0,105.0,2
21650.0,88.0,4.33,6.0,6.5,5000.0,100.0,1.0,5.0,2000.0,19650.0,3.44,2320.0,97.0,110.0,0
45369.0,85.0,4.54,6.0,6.5,10000.0,100.0,1.0,6.0,6072.0,31531.0,3.44,2320.0,63.0,95.0,2
40580.0,98.0,4.06,6.0,6.5,10000.0,100.0,1.0,5.0,6072.0,31531.0,3.44,2320.0,60.0,95.0,1
40580.0,98.0,4.06,6.0,6.5,10000.0,100.0,1.0,5.0,6072.0,31531.0,3.44,2320.0,62.0,95.0,0
28240.0,84.0,3.77,6.0,6.5,7500.0,100.0,1.0,5.0,6072.0,21940.0,3.44,2320.0,63.0,95.0,3
452.0,10.0,0.13,2.0,6.5,3384.0,47.0,1.0,1.0,6072.0,7650.0,4.0,2320.0,-17.0,15.0,0
11342.0,63.0,2.31,2.0,6.5,4914.0,63.0,1.0,2.0,6072.0,7650.0,4.0,2320.0,64.0,96.0,0
3592.0,76.0,1.0,2.0,6.5,3592.0,76.0,1.0,1.0,6072.0,7650.0,4.0,2320.0,64.0,96.0,3
5458.0,76.0,1.0,2.0,6.5,5458.0,95.83,1.0,1.0,6072.0,7650.0,4.0,2320.0,61.0,93.0,3
9665.0,96.0,0.97,6.0,6.5,10000.0,100.0,1.0,2.0,6072.0,7650.0,3.44,2320.0,88.0,120.0,0
42972.0,87.0,4.79,6.0,6.5,8980.0,100.0,1.0,6.0,1000.0,31531.0,3.44,2320.0,61.0,93.0,0
5119.0,75.0,0.71,6.0,6.5,7258.0,94.0,1.0,2.0,6072.0,7650.0,3.44,2320.0,67.0,99.0,3
9401.0,77.0,3.6,6.0,6.5,1625.0,65.0,1.0,5.0,6072.0,7650.0,3.44,2320.0,78.0,110.0,1
9401.0,77.0,3.6,6.0,6.5,1625.0,65.0,1.0,5.0,6072.0,7650.0,3.44,2320.0,78.0,110.0,1
19925.0,65.0,4.09,6.0,6.5,4875.0,75.0,1.0,5.0,6072.0,16225.0,3.44,2320.0,58.0,90.0,4
59442.0,95.0,4.76,6.0,6.5,12480.0,100.0,1.0,6.0,6072.0,31531.0,3.44,2320.0,58.0,90.0,0
42926.0,85.0,4.06,6.0,6.5,10570.0,105.58,1.0,6.0,6072.0,31531.0,3.44,2320.0,52.0,84.0,0
19780.0,90.0,3.96,6.0,6.5,5000.0,100.0,1.0,5.0,6072.0,17530.0,3.44,2250.0,78.0,109.0,0
32500.0,70.0,6.5,6.0,6.5,5000.0,100.0,1.0,9.0,6072.0,7650.0,3.44,2320.0,-22.0,10.0,3
46500.0,96.0,4.69,6.0,6.5,9910.0,100.0,1.0,6.0,500.0,31531.0,3.44,1000.0,48.0,80.0,2
14960.0,86.0,3.52,6.0,6.5,4246.0,99.92,1.0,5.0,6072.0,14960.0,3.44,2320.0,48.0,80.0,1
14960.0,87.0,3.52,6.0,6.5,4246.0,99.92,1.0,5.0,6072.0,14960.0,3.44,2320.0,58.0,90.0,0
45330.0,100.0,4.57,6.0,6.5,9911.0,100.0,1.0,5.0,1000.0,31531.0,3.44,2320.0,47.0,80.0,2
45330.0,99.0,4.57,6.0,6.5,9911.0,100.0,1.0,5.0,1000.0,31531.0,3.44,2320.0,57.0,90.0,0
34425.0,88.0,3.47,6.0,6.5,9932.0,99.92,1.0,5.0,6072.0,31531.0,3.44,2320.0,65.0,97.0,1
15840.0,78.0,3.52,6.0,6.5,4500.0,90.0,1.0,5.0,6072.0,15840.0,3.44,2320.0,77.0,110.0,0
15840.0,78.0,3.52,6.0,6.5,4500.0,90.0,1.0,5.0,6072.0,15840.0,3.44,2320.0,68.0,100.0,3
41280.0,90.0,4.6,6.0,6.5,8983.0,90.0,1.0,6.0,6072.0,31531.0,3.44,2320.0,96.0,100.0,2
46482.0,90.0,4.65,6.0,6.5,10000.0,100.0,1.0,6.0,500.0,31531.0,3.44,2320.0,73.0,105.0,1
17980.0,88.0,3.6,6.0,6.5,4992.0,99.83,1.0,5.0,6072.0,17980.0,3.44,2320.0,58.0,90.0,1
20250.0,88.0,4.06,6.0,6.5,4992.0,99.83,1.0,5.0,6072.0,18250.0,3.44,2000.0,68.0,100.0,3
44818.0,88.0,4.72,6.0,6.5,9492.0,100.0,1.0,6.0,6072.0,31531.0,3.44,2320.0,78.0,110.0,0
44814.0,88.0,4.72,6.0,6.5,9492.0,100.0,1.0,6.0,6072.0,31531.0,3.44,2320.0,52.0,110.0,2
9392.0,88.0,0.95,6.0,6.5,9911.0,100.0,1.0,1.0,6072.0,7650.0,3.44,2320.0,37.0,99.0,2
52788.0,103.0,4.59,6.0,6.5,11490.0,115.0,1.0,6.0,6072.0,31531.0,3.44,2320.0,68.0,100.0,1
23235.0,87.0,4.08,6.0,6.5,5690.0,100.0,1.0,5.0,6072.0,19235.0,3.44,2320.0,75.0,107.0,3
76036.25,125.0,4.71,6.0,6.5,16942.0,125.0,1.0,6.0,6072.0,31531.0,3.44,2320.0,66.0,98.0,0
9401.0,77.0,3.6,6.0,6.5,2523.0,126.93,1.0,5.0,6072.0,7650.0,3.44,2320.0,78.0,110.0,0
76036.25,181.83,3.72,2.0,6.5,16942.0,126.93,1.0,7.0,6072.0,7650.0,4.0,2320.0,58.0,90.0,2
9401.0,77.0,3.6,2.0,6.5,2498.0,99.92,1.0,5.0,6072.0,7650.0,4.0,2320.0,78.0,110.0,0
3840.0,81.0,2.0,2.0,6.5,1920.0,74.08,1.0,1.0,1920.0,7650.0,4.0,1920.0,79.0,104.0,2
27366.0,103.0,3.97,2.0,6.5,6900.0,102.75,1.0,5.0,6072.0,7650.0,4.0,2320.0,72.0,104.0,3
76036.25,156.0,6.05,2.0,6.5,14089.0,126.93,1.0,6.0,6072.0,7650.0,4.0,2320.0,79.0,95.0,1
45666.0,94.0,4.71,6.0,6.5,9700.0,100.17,1.0,6.0,6072.0,31531.0,3.44,2320.0,78.0,110.0,0
4396.0,90.0,2.0,6.0,6.5,2198.0,90.08,1.0,2.0,6072.0,7650.0,3.44,2320.0,63.0,90.0,0
7243.0,103.0,1.0,6.0,6.5,7243.0,103.0,1.0,1.0,6072.0,7650.0,3.44,2320.0,29.0,108.0,1
18050.0,83.0,3.61,6.0,6.5,5000.0,100.0,1.0,6.0,6072.0,18050.0,3.44,2320.0,59.0,91.0,0
17820.0,87.0,3.56,6.0,6.5,5000.0,100.0,1.0,5.0,6072.0,17820.0,3.44,2320.0,78.0,110.0,1
2500.0,71.0,1.0,6.0,6.5,2500.0,100.0,1.0,1.0,6072.0,7650.0,3.44,2320.0,66.0,98.0,0
14025.0,85.0,3.51,6.0,6.5,4000.0,100.0,1.0,5.0,6072.0,14025.0,3.44,2320.0,76.0,110.0,1
13700.0,86.0,3.43,6.0,6.5,4000.0,100.0,1.0,5.0,6072.0,13700.0,3.44,2320.0,82.0,114.0,3
13700.0,86.0,3.43,6.0,6.5,4000.0,100.0,1.0,5.0,6072.0,13700.0,3.44,2320.0,78.0,110.0,1
13700.0,89.0,3.06,6.0,6.5,4483.0,100.0,1.0,5.0,6072.0,13700.0,3.44,2320.0,75.0,110.0,4
23425.0,77.0,3.73,6.0,6.5,6288.0,89.83,1.0,5.0,6072.0,22375.0,3.44,1050.0,77.0,110.0,4
23710.0,89.0,4.09,6.0,6.5,5800.0,100.0,1.0,5.0,6072.0,23710.0,3.44,2320.0,77.0,109.0,1
14665.0,86.0,3.5,6.0,6.5,4192.0,100.0,1.0,5.0,6072.0,14665.0,3.44,2320.0,77.0,109.0,0
27000.0,100.0,3.6,2.0,6.5,7500.0,100.0,1.0,4.0,6072.0,7650.0,4.0,2320.0,80.0,107.0,0
9968.0,100.0,4.0,2.0,6.5,2492.0,100.0,1.0,4.0,6072.0,7650.0,4.0,2320.0,-22.0,10.0,0
9401.0,77.0,3.6,6.0,6.5,16942.0,126.93,1.0,5.0,6072.0,7650.0,4.0,2320.0,78.0,110.0,1
32430.0,86.0,4.08,6.0,6.5,7950.0,100.0,1.0,6.0,6072.0,31531.0,3.44,2320.0,57.0,90.0,1
54378.0,76.0,4.6,6.0,6.5,11825.0,89.92,1.0,6.0,6072.0,31531.0,3.44,2320.0,57.0,90.0,1
15942.0,86.0,4.49,6.0,6.5,3550.0,100.0,1.0,6.0,6072.0,15942.0,3.44,2320.0,58.0,90.0,2
9401.0,77.0,3.6,6.0,6.5,5525.0,126.93,1.0,5.0,6072.0,7650.0,3.44,2320.0,78.0,110.0,2
25984.0,100.0,1.33,6.0,6.5,16942.0,126.93,1.0,2.0,6072.0,7650.0,3.44,2320.0,66.0,98.0,3
26260.0,103.0,1.33,6.0,6.5,16942.0,126.93,1.0,2.0,6072.0,7650.0,3.44,2320.0,65.0,100.0,0
76036.25,155.0,8.53,6.0,6.5,16942.0,126.93,1.0,12.0,6072.0,7650.0,3.44,2320.0,19.0,51.0,0
76036.25,183.0,1.64,6.0,6.5,16942.0,126.93,1.0,7.0,6072.0,7650.0,3.44,2320.0,56.0,64.0,1
42864.0,29.0,4.4,6.0,6.5,9750.0,39.83,1.0,6.0,6072.0,31531.0,3.44,2320.0,57.0,90.0,1
72187.0,58.0,4.22,6.0,6.5,16942.0,100.0,1.0,8.0,6072.0,7650.0,3.44,2320.0,25.0,57.0,1
76036.25,168.0,2.86,6.0,6.5,16942.0,126.93,1.0,6.0,6072.0,31531.0,3.44,2320.0,27.0,60.0,0
61250.0,121.0,3.87,6.0,6.5,15840.0,126.93,1.0,6.0,6072.0,31531.0,3.44,2320.0,43.0,82.0,2
61150.0,123.0,3.86,6.0,6.5,15840.0,126.93,1.0,6.0,6072.0,31531.0,3.44,2000.0,46.0,82.0,1
59449.0,129.0,3.85,6.0,6.5,15450.0,126.93,1.0,6.0,6072.0,31531.0,3.44,2320.0,48.0,81.0,0
61246.0,136.0,3.7,6.0,6.5,16575.0,126.93,1.0,6.0,6072.0,31531.0,3.44,2320.0,49.0,82.0,0
50700.0,88.0,4.65,6.0,6.5,10901.0,99.83,1.0,6.0,6072.0,31531.0,3.44,2320.0,32.0,78.0,1
76036.25,183.0,4.49,6.0,6.5,16942.0,126.93,1.0,6.0,6072.0,31531.0,3.44,2320.0,50.0,84.0,0
55032.0,88.0,4.81,6.0,6.5,11450.0,100.0,1.0,6.0,6072.0,31531.0,3.44,2320.0,32.0,78.0,0
40304.0,129.0,5.3,6.0,6.5,7600.0,61.08,1.0,6.0,6072.0,31531.0,3.44,2320.0,29.0,60.0,3
35135.0,59.0,4.86,6.0,6.5,7225.0,48.0,1.0,6.0,6072.0,31531.0,3.44,2320.0,64.0,96.0,0
7760.0,48.0,2.43,6.0,6.5,3200.0,48.0,1.0,1.0,6072.0,7650.0,3.44,2320.0,48.0,80.0,4
9401.0,45.0,3.6,6.0,6.5,16942.0,126.93,1.0,1.0,6072.0,7650.0,4.0,2320.0,34.0,66.0,1
200.0,50.0,3.6,6.0,6.5,16942.0,126.93,1.0,1.0,6072.0,7650.0,4.0,2320.0,48.0,80.0,1
76036.25,75.0,0.71,6.0,6.5,16942.0,126.93,1.0,1.0,6072.0,7650.0,3.44,2320.0,-4.0,28.0,0
9401.0,77.0,3.6,6.0,6.5,16942.0,126.93,1.0,5.0,6072.0,7650.0,3.44,2320.0,78.0,110.0,1
17000.0,79.0,2.87,6.0,6.5,5925.0,79.0,1.0,2.0,6072.0,7650.0,3.44,2320.0,61.0,94.0,0
16290.0,78.0,3.26,6.0,6.5,5000.0,95.0,1.0,5.0,6072.0,16000.0,3.44,290.0,80.0,111.0,0
12185.0,82.0,3.47,6.0,6.5,3515.0,95.0,1.0,5.0,6072.0,12185.0,3.44,2320.0,82.0,114.0,3
14530.0,82.0,4.02,6.0,6.5,3610.0,95.0,1.0,5.0,6072.0,14530.0,3.44,2320.0,82.0,114.0,1
17450.0,87.0,3.49,6.0,6.5,5000.0,100.0,1.0,5.0,6072.0,17450.0,3.44,2320.0,78.0,111.0,0
17450.0,87.0,3.49,6.0,6.5,5000.0,100.0,1.0,5.0,6072.0,17450.0,3.44,2320.0,78.0,111.0,0
16095.0,87.0,4.29,6.0,6.5,3750.0,100.0,1.0,5.0,6072.0,16095.0,3.44,2320.0,81.0,114.0,0
13350.0,87.0,3.56,6.0,6.5,3750.0,100.0,1.0,5.0,6072.0,13350.0,3.44,2320.0,81.0,114.0,1
7500.0,100.0,3.0,2.0,6.5,2500.0,100.0,1.0,3.0,5000.0,7650.0,4.0,2320.0,65.0,97.0,4
3350.0,90.0,1.34,2.0,6.5,2500.0,100.0,1.0,2.0,3350.0,7650.0,4.0,2320.0,86.0,118.0,3
32000.0,100.0,4.27,2.0,6.5,7500.0,100.0,1.0,4.0,6072.0,7650.0,4.0,2320.0,63.0,94.0,1
9195.0,86.0,3.68,2.0,6.5,2500.0,100.0,1.0,5.0,6072.0,7135.0,4.0,2060.0,84.0,118.0,1
9195.0,86.0,3.68,2.0,6.5,2500.0,100.0,1.0,5.0,1000.0,8195.0,4.0,2320.0,84.0,118.0,0
11700.0,95.0,4.68,2.0,6.5,2500.0,100.0,1.0,5.0,6072.0,9800.0,4.0,1900.0,77.0,111.0,0
14305.0,85.0,3.43,6.0,6.5,4167.0,100.0,1.0,5.0,6072.0,14305.0,3.44,2320.0,68.0,100.0,0
14305.0,85.0,3.43,6.0,6.5,4167.0,100.0,1.0,5.0,6072.0,14305.0,3.44,2320.0,69.0,100.0,0
14305.0,85.0,3.42,6.0,6.5,4180.0,100.0,1.0,5.0,6072.0,14305.0,3.44,2320.0,82.0,114.0,4
